HH,Div,Date,HomeTeam,AwayTeam,FTR,HST,AST,HC,AC,HAS,HDS,AAS,ADS,Result,match_api_id,home_team_buildUpPlaySpeed,home_team_buildUpPlayPassing,home_team_chanceCreationPassing,home_team_chanceCreationCrossing,home_team_chanceCreationShooting,home_team_defencePressure,home_team_defenceAggression,home_team_defenceTeamWidth,home_team_avg_shots,home_team_avg_corners,home_team_avg_crosses,away_team_buildUpPlaySpeed,away_team_buildUpPlayPassing,away_team_chanceCreationPassing,away_team_chanceCreationCrossing,away_team_chanceCreationShooting,away_team_defencePressure,away_team_defenceAggression,away_team_defenceTeamWidth,away_team_avg_shots,away_team_avg_corners,away_team_avg_crosses,home_team_goals_difference,away_team_goals_difference,games_won_home_team,games_won_away_team,games_against_won,games_against_lost,B365H,B365D,B365A,League_1729.0,League_4769.0,League_7809.0,League_10257.0,League_13274.0,League_19694.0,League_21518.0,home_player_1_overall_rating,home_player_2_overall_rating,home_player_3_overall_rating,home_player_4_overall_rating,home_player_5_overall_rating,home_player_6_overall_rating,home_player_7_overall_rating,home_player_8_overall_rating,home_player_9_overall_rating,home_player_10_overall_rating,home_player_11_overall_rating,away_player_1_overall_rating,away_player_2_overall_rating,away_player_3_overall_rating,away_player_4_overall_rating,away_player_5_overall_rating,away_player_6_overall_rating,away_player_7_overall_rating,away_player_8_overall_rating,away_player_9_overall_rating,away_player_10_overall_rating,away_player_11_overall_rating,outcome,country_id,league_id,season,stage,date,home_team_api_id,away_team_api_id,home_team_long_name,home_team_short_name,away_team_long_name,away_team_short_name
5692,E0,5/24/2015 0:00,Chelsea,Sunderland,H,8,9,11,3,1.404039313100767,0.6931851418543434,0.6405381690552794,0.9158656442380386,1,1724354,67,38,41,61,68,39,41,46,15.513157894736842,15.61589404,16.61513157894737,60,61,56,44,58,41,38,53,10.24342105263158,10.591836734693878,16.61513157894737,0,3,2,2,1,1,1.36,5.25,9.5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,85,81,81,83,81,78,83,82,82,88,81,73,70,71,74,71,76,72,77,72,80,76,Win,1729,1729,2014/2015,38,5/24/2015 0:00,8455,8472,Chelsea,CHE,Sunderland,SUN
5700,E0,8/8/2015 0:00,Bournemouth,Aston Villa,A,2,3,6,3,0.049681391,0.099444282,0.9973676513600468,1.0821903013284373,-1,1987033,47,48,46,48,41,48,50,62,11.105263157894736,11.105263157894736,18.93092105263158,66,72,63,48,56,39,42,52,10.4375,10.75593220338983,18.93092105263158,0,-5,0,2,0,0,2,3.6,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,76,69,68,68,67,72,71,69,68,67,70,78,71,75,74,72,76,76,72,72,74,73,Defeat,1729,1729,2015/2016,1,8/8/2015 0:00,8678,10252,Bournemouth,BOU,Aston Villa,AVL
5702,E0,8/8/2015 0:00,Everton,Watford,D,5,5,8,2,1.0389890916945674,0.9534951740274936,0.087744955,0.1404039313100767,0,1987035,61,42,39,59,48,52,58,60,12.289473684210526,12.370860927152318,14.342105263157896,61,56,54,44,55,38,52,45,10.552631578947368,10.552631578947368,14.342105263157896,0,0,2,0,0,0,1.7,3.9,5.5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,79,80,75,80,60,79,80,80,75,78,80,74,75,75,67,75,78,77,61,74,75,72,Draw,1729,1729,2015/2016,1,8/8/2015 0:00,8668,9817,Everton,EVE,Watford,WAT
5711,E0,8/15/2015 0:00,Southampton,Everton,A,4,4,9,9,0.5680959066853872,0.5527932143901726,0.9564200058496636,0.8964250999027973,-1,1987082,47,40,42,56,51,62,64,44,11.921052631578949,12,19.11842105263158,61,42,39,59,48,52,58,60,12.289473684210526,12.370860927152318,19.11842105263158,0,-3,1,1,2,1,1.95,3.6,4.33,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,77,76,72,78,61,76,76,80,74,76,77,79,80,75,80,60,80,79,76,78,75,80,Defeat,1729,1729,2015/2016,2,8/15/2015 0:00,8466,8668,Southampton,SOU,Everton,EVE
5717,E0,8/16/2015 0:00,Crystal Palace,Arsenal,A,4,7,6,6,0.1706447780537855,0.2690845276396607,1.4711904065516237,0.7387406847391728,-1,1987079,61,68,67,62,52,36,34,48,10.192982456140353,10.468468468468467,21.082236842105264,59,26,28,55,64,51,44,52,13.93092105263158,14.163879598662207,21.082236842105264,0,0,2,1,0,3,5.25,3.9,1.73,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,75,74,76,73,74,73,80,74,75,74,72,85,68,82,82,77,75,85,82,86,85,80,Defeat,1729,1729,2015/2016,2,8/16/2015 0:00,9826,9825,Crystal Palace,CRY,Arsenal,ARS
5719,E0,8/17/2015 0:00,Liverpool,Bournemouth,H,2,2,6,8,1.2333945350469817,0.6902603100321731,0.0643463,0.071281996,1,1987080,71,32,34,41,61,51,48,62,14.88157894736842,14.930693069306932,14.605263157894736,47,48,46,48,41,48,50,62,11.105263157894736,11.105263157894736,14.605263157894736,-5,-1,2,0,0,0,1.45,4.75,8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,80,76,80,79,57,79,79,70,82,80,81,76,69,68,68,67,72,66,69,77,67,70,Win,1729,1729,2015/2016,2,8/17/2015 0:00,8650,8678,Liverpool,LIV,Bournemouth,BOU
5720,E0,8/22/2015 0:00,Crystal Palace,Aston Villa,H,6,2,6,4,0.1706447780537855,0.2690845276396607,0.9973676513600468,1.0821903013284373,1,1988731,61,68,67,62,52,36,34,48,10.192982456140353,10.468468468468467,18.93092105263158,66,72,63,48,56,39,42,52,10.4375,10.75593220338983,18.93092105263158,1,-5,2,2,1,1,1.85,3.6,4.75,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,75,74,76,73,74,73,80,74,74,74,71,78,71,75,74,72,76,72,76,73,71,71,Win,1729,1729,2015/2016,3,8/22/2015 0:00,9826,10252,Crystal Palace,CRY,Aston Villa,AVL
5727,E0,8/23/2015 0:00,Watford,Southampton,D,0,5,5,2,0.084242359,0.1286926001754899,0.5001462415911085,0.5400151204233719,0,1988737,61,56,54,44,55,38,52,45,10.552631578947368,10.552631578947368,20.098684210526315,47,40,42,56,51,62,64,44,11.921052631578949,12,20.098684210526315,0,-2,0,1,0,0,2.8,3.3,2.75,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,74,75,75,67,75,77,78,61,68,74,72,77,72,78,75,76,76,72,61,76,74,77,Draw,1729,1729,2015/2016,3,8/23/2015 0:00,9817,8466,Watford,WAT,Southampton,SOU
5729,E0,8/24/2015 0:00,Arsenal,Liverpool,D,5,8,7,8,1.429960038881089,0.739982451,1.3073998245100908,0.797062318,0,1988730,59,26,28,55,64,51,44,52,13.93092105263158,14.163879598662207,19.44407894736842,71,32,34,41,61,51,48,62,14.88157894736842,14.930693069306932,19.44407894736842,2,-5,2,2,1,1,1.75,4,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,85,68,72,77,77,75,85,82,86,85,80,80,76,80,79,57,73,79,79,82,81,81,Draw,1729,1729,2015/2016,3,8/24/2015 0:00,9825,8650,Arsenal,ARS,Liverpool,LIV
5730,E0,8/29/2015 0:00,Aston Villa,Sunderland,D,6,3,5,4,0.8143428015984447,0.9973676513600468,0.6405381690552794,0.9158656442380386,0,1988740,66,72,63,48,56,39,42,52,10.4375,10.75593220338983,16.61513157894737,60,61,56,44,58,41,38,53,10.24342105263158,10.591836734693878,16.61513157894737,-7,-6,1,0,2,0,1.91,3.5,4.75,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,78,72,75,74,72,72,76,76,71,71,72,75,70,74,77,71,77,76,75,78,70,80,Draw,1729,1729,2015/2016,4,8/29/2015 0:00,10252,8472,Aston Villa,AVL,Sunderland,SUN
5732,E0,8/29/2015 0:00,Chelsea,Crystal Palace,A,9,6,7,7,1.404039313100767,0.6931851418543434,0.2369113775957883,0.2592072578032185,-1,1988742,67,38,41,61,68,39,41,46,15.513157894736842,15.61589404,18.25438596491228,61,68,67,62,52,36,34,48,10.192982456140353,10.468468468468467,18.25438596491228,-3,3,2,3,2,1,1.36,5,11,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,86,81,75,81,81,85,83,83,82,88,85,75,74,76,73,74,73,80,74,74,74,72,Defeat,1729,1729,2015/2016,4,8/29/2015 0:00,8455,9826,Chelsea,CHE,Crystal Palace,CRY
5742,E0,9/12/2015 0:00,Everton,Chelsea,H,9,2,7,14,1.0389890916945674,0.9534951740274936,1.389295115530857,0.6199373582460309,1,1988752,43,40,39,33,63,52,58,59,12.289473684210526,12.370860927152318,19.730263157894736,67,36,41,34,44,39,41,46,15.513157894736842,15.61589404,19.730263157894736,0,-1,1,2,0,3,4,3.6,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,79,80,75,80,60,80,79,73,76,80,78,82,81,75,83,81,83,78,83,85,88,85,Win,1729,1729,2015/2016,5,9/12/2015 0:00,8668,8455,Everton,EVE,Chelsea,CHE
5751,E0,9/19/2015 0:00,Bournemouth,Sunderland,H,5,2,7,3,0.049681391,0.099444282,0.6405381690552794,0.9158656442380386,1,1988761,47,47,49,45,47,48,50,62,11.105263157894736,11.105263157894736,16.61513157894737,43,51,59,50,55,47,45,49,10.24342105263158,10.591836734693878,16.61513157894737,-3,-5,1,0,0,0,1.7,4,5.5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,76,69,68,76,67,72,71,69,68,67,70,75,70,71,77,71,69,78,77,76,75,80,Win,1729,1729,2015/2016,6,9/19/2015 0:00,8678,8472,Bournemouth,BOU,Sunderland,SUN
5752,E0,9/19/2015 0:00,Chelsea,Arsenal,H,7,2,5,5,1.404039313100767,0.6931851418543434,1.4711904065516237,0.7387406847391728,1,1988762,67,36,41,34,44,39,41,46,15.513157894736842,15.61589404,21.082236842105264,59,30,28,44,46,51,44,52,13.93092105263158,14.163879598662207,21.082236842105264,-5,2,1,3,2,0,2.45,3.5,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,82,81,81,75,81,83,85,83,84,88,85,85,68,77,82,77,75,85,82,86,85,80,Win,1729,1729,2015/2016,6,9/19/2015 0:00,8455,9825,Chelsea,CHE,Arsenal,ARS
5761,E0,9/26/2015 0:00,Liverpool,Aston Villa,H,12,4,11,1,1.2333945350469817,0.6902603100321731,0.9973676513600468,1.0821903013284373,1,1988771,66,45,34,34,46,51,52,61,14.88157894736842,14.930693069306932,18.93092105263158,63,54,60,48,38,35,44,54,10.4375,10.75593220338983,18.93092105263158,-4,-4,1,0,1,1,1.53,4.33,7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,78,75,81,81,81,80,79,77,84,76,83,78,73,79,79,75,75,76,75,73,73,76,Win,1729,1729,2015/2016,7,9/26/2015 0:00,8650,10252,Liverpool,LIV,Aston Villa,AVL
5768,E0,9/27/2015 0:00,Watford,Crystal Palace,A,2,3,6,4,0.084242359,0.1286926001754899,0.2369113775957883,0.2592072578032185,-1,1988777,61,52,54,42,45,38,52,45,10.552631578947368,10.552631578947368,18.25438596491228,61,67,67,69,50,36,34,41,10.192982456140353,10.468468468468467,18.25438596491228,0,-1,2,2,0,0,2.5,3.3,3.1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,75,77,71,76,66,71,77,73,75,75,74,73,74,73,78,76,79,74,75,75,76,71,Defeat,1729,1729,2015/2016,7,9/27/2015 0:00,9817,9826,Watford,WAT,Crystal Palace,CRY
5771,E0,10/3/2015 0:00,Bournemouth,Watford,D,6,2,5,3,0.049681391,0.099444282,0.087744955,0.1404039313100767,0,1988782,47,47,49,45,47,48,50,62,11.105263157894736,11.105263157894736,14.342105263157896,61,52,54,42,45,38,52,45,10.552631578947368,10.552631578947368,14.342105263157896,0,-1,2,2,0,0,2.1,3.5,3.8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,76,72,72,77,71,74,71,73,71,69,72,75,77,76,71,69,73,77,71,66,75,74,Draw,1729,1729,2015/2016,8,10/3/2015 0:00,8678,9817,Bournemouth,BOU,Watford,WAT
5772,E0,10/3/2015 0:00,Chelsea,Southampton,A,3,5,4,6,1.404039313100767,0.6931851418543434,0.5001462415911085,0.5400151204233719,-1,1988783,67,36,41,34,44,39,41,46,15.513157894736842,15.61589404,20.098684210526315,52,46,42,54,30,50,65,44,11.921052631578949,12,20.098684210526315,0,4,2,2,1,0,1.83,3.7,4.8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,82,80,83,85,82,80,87,82,84,89,83,77,78,81,77,78,77,73,78,76,79,77,Defeat,1729,1729,2015/2016,8,10/3/2015 0:00,8455,8466,Chelsea,CHE,Southampton,SOU
5778,E0,10/4/2015 0:00,Everton,Liverpool,D,4,4,5,11,1.0389890916945674,0.9534951740274936,1.3073998245100908,0.797062318,0,1988785,43,40,39,33,63,52,58,59,12.289473684210526,12.370860927152318,19.44407894736842,66,45,34,34,46,51,52,61,14.88157894736842,14.930693069306932,19.44407894736842,1,-4,2,1,0,1,2.7,3.4,2.8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,80,66,81,75,65,80,79,78,79,76,80,78,75,81,81,81,79,80,77,84,76,83,Draw,1729,1729,2015/2016,8,10/4/2015 0:00,8668,8650,Everton,EVE,Liverpool,LIV
5780,E0,10/17/2015 0:00,Chelsea,Aston Villa,H,3,1,4,4,1.404039313100767,0.6931851418543434,0.9973676513600468,1.0821903013284373,1,1988790,67,36,41,34,44,39,41,46,15.513157894736842,15.61589404,18.93092105263158,63,54,60,48,38,35,44,54,10.4375,10.75593220338983,18.93092105263158,-3,-4,1,0,2,1,1.33,5.75,10,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,82,82,77,85,78,80,63,82,87,83,85,78,73,79,78,73,74,75,75,73,73,76,Win,1729,1729,2015/2016,9,10/17/2015 0:00,8455,10252,Chelsea,CHE,Aston Villa,AVL
5786,E0,10/17/2015 0:00,Watford,Arsenal,A,1,6,3,9,0.084242359,0.1286926001754899,1.4711904065516237,0.7387406847391728,-1,1988798,61,52,54,42,45,38,52,45,10.552631578947368,10.552631578947368,21.082236842105264,59,30,28,44,46,51,44,52,13.93092105263158,14.163879598662207,21.082236842105264,-1,7,2,4,0,0,6,4.2,1.62,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,75,77,76,71,69,77,71,73,75,66,74,85,74,83,83,80,78,85,82,87,86,81,Defeat,1729,1729,2015/2016,9,10/17/2015 0:00,9817,9825,Watford,WAT,Arsenal,ARS
5790,E0,10/24/2015 0:00,Arsenal,Everton,H,5,5,7,5,1.429960038881089,0.739982451,0.9564200058496636,0.8964250999027973,1,1988800,59,30,28,44,46,51,44,52,13.93092105263158,14.163879598662207,19.11842105263158,43,40,39,33,63,52,58,59,12.289473684210526,12.370860927152318,19.11842105263158,9,0,4,2,1,1,1.44,4.75,8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,85,75,78,83,80,78,85,79,87,86,81,80,81,77,81,66,80,79,78,80,77,80,Win,1729,1729,2015/2016,10,10/24/2015 0:00,9825,8668,Arsenal,ARS,Everton,EVE
5797,E0,10/25/2015 0:00,Liverpool,Southampton,D,2,3,10,7,1.2333945350469817,0.6902603100321731,0.5001462415911085,0.5400151204233719,0,1988804,66,45,34,34,46,51,52,61,14.88157894736842,14.930693069306932,20.098684210526315,52,46,42,54,30,50,65,44,11.921052631578949,12,20.098684210526315,-1,3,1,2,3,0,2.05,3.6,3.8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,78,80,81,81,77,75,79,80,84,80,76,77,81,77,78,78,77,78,79,76,78,77,Draw,1729,1729,2015/2016,10,10/25/2015 0:00,8650,8466,Liverpool,LIV,Southampton,SOU
5800,E0,10/31/2015 0:00,Chelsea,Liverpool,A,2,7,1,7,1.404039313100767,0.6931851418543434,1.3073998245100908,0.797062318,-1,1988810,67,36,41,34,44,39,41,46,15.513157894736842,15.61589404,19.44407894736842,66,45,34,34,46,51,52,61,14.88157894736842,14.930693069306932,19.44407894736842,1,1,2,1,2,0,2.1,3.5,3.75,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,82,78,83,85,82,80,77,82,84,89,85,78,80,81,81,77,80,79,75,80,84,82,Defeat,1729,1729,2015/2016,11,10/31/2015 0:00,8455,8650,Chelsea,CHE,Liverpool,LIV
5807,E0,11/1/2015 0:00,Everton,Sunderland,H,8,9,6,1,1.0389890916945674,0.9534951740274936,0.6405381690552794,0.9158656442380386,1,1988812,43,40,39,33,63,52,58,59,12.289473684210526,12.370860927152318,16.61513157894737,43,51,59,50,55,47,45,49,10.24342105263158,10.591836734693878,16.61513157894737,-3,-3,1,1,1,1,1.5,4.5,7.5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,80,81,77,75,71,80,79,78,80,76,80,76,72,75,72,70,77,78,74,78,79,76,Win,1729,1729,2015/2016,11,11/1/2015 0:00,8668,8472,Everton,EVE,Sunderland,SUN
5808,E0,11/1/2015 0:00,Southampton,Bournemouth,H,2,2,4,6,0.5680959066853872,0.5527932143901726,0.0643463,0.071281996,1,1988815,52,46,42,54,30,50,65,44,11.921052631578949,12,14.605263157894736,47,47,49,45,47,48,50,62,11.105263157894736,11.105263157894736,14.605263157894736,3,-7,2,1,0,0,1.55,4.33,6.5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,77,78,81,77,78,77,78,76,78,79,77,73,70,72,77,71,74,73,73,71,71,72,Win,1729,1729,2015/2016,11,11/1/2015 0:00,8466,8678,Southampton,SOU,Bournemouth,BOU
5815,E0,11/7/2015 0:00,Sunderland,Southampton,A,3,4,10,11,0.5875364510206286,0.8832992102954081,0.5001462415911085,0.5400151204233719,-1,1988828,43,51,59,50,55,47,45,49,10.24342105263158,10.591836734693878,20.098684210526315,52,46,42,54,30,50,65,44,11.921052631578949,12,20.098684210526315,-5,6,1,3,1,1,4.75,3.8,1.8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,76,70,72,78,72,78,71,78,75,62,76,77,73,81,77,78,76,78,78,75,79,77,Defeat,1729,1729,2015/2016,12,11/7/2015 0:00,8472,8466,Sunderland,SUN,Southampton,SOU
5819,E0,11/8/2015 0:00,Liverpool,Crystal Palace,A,4,4,14,6,1.2333945350469817,0.6902603100321731,0.2369113775957883,0.2592072578032185,-1,1988824,66,45,34,34,46,51,52,61,14.88157894736842,14.930693069306932,18.25438596491228,61,67,67,69,50,36,34,41,10.192982456140353,10.468468468468467,18.25438596491228,3,0,2,2,0,2,1.67,3.8,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,78,80,81,81,77,75,79,71,84,80,82,73,74,78,74,76,79,76,77,75,76,75,Defeat,1729,1729,2015/2016,12,11/8/2015 0:00,8650,9826,Liverpool,LIV,Crystal Palace,CRY
5821,E0,11/21/2015 0:00,Everton,Aston Villa,H,9,3,2,3,1.0389890916945674,0.9534951740274936,0.9973676513600468,1.0821903013284373,1,1988832,43,40,39,33,63,52,58,59,12.289473684210526,12.370860927152318,18.93092105263158,63,54,60,48,38,35,44,54,10.4375,10.75593220338983,18.93092105263158,0,-6,1,0,2,1,1.57,4.2,6.5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,80,81,77,75,66,80,79,78,80,77,80,78,73,79,77,73,75,74,76,74,76,72,Win,1729,1729,2015/2016,13,11/21/2015 0:00,8668,10252,Everton,EVE,Aston Villa,AVL
5829,E0,11/23/2015 0:00,Crystal Palace,Sunderland,A,7,4,11,2,0.1706447780537855,0.2690845276396607,0.6405381690552794,0.9158656442380386,-1,1988831,61,67,67,69,50,36,34,41,10.192982456140353,10.468468468468467,16.61513157894737,43,51,59,50,55,47,45,49,10.24342105263158,10.591836734693878,16.61513157894737,0,-3,2,1,1,1,1.57,4,7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,73,76,78,74,76,79,76,77,76,75,73,76,72,75,78,72,74,78,77,74,76,79,Defeat,1729,1729,2015/2016,13,11/23/2015 0:00,9826,8472,Crystal Palace,CRY,Sunderland,SUN
5830,E0,11/28/2015 0:00,Aston Villa,Watford,A,6,6,10,10,0.8143428015984447,0.9973676513600468,0.087744955,0.1404039313100767,-1,1988840,63,54,60,48,38,35,44,54,10.4375,10.75593220338983,14.342105263157896,61,52,54,42,45,38,52,45,10.552631578947368,10.552631578947368,14.342105263157896,-9,-1,0,2,0,0,2.75,3.3,2.8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,78,73,79,76,73,76,76,75,74,76,76,75,77,71,74,69,77,71,71,75,73,75,Defeat,1729,1729,2015/2016,14,11/28/2015 0:00,10252,9817,Aston Villa,AVL,Watford,WAT
5831,E0,11/28/2015 0:00,Bournemouth,Everton,D,10,6,10,5,0.049681391,0.099444282,0.9564200058496636,0.8964250999027973,0,1988841,47,47,49,45,47,48,50,62,11.105263157894736,11.105263157894736,19.11842105263158,43,40,39,33,63,52,58,59,12.289473684210526,12.370860927152318,19.11842105263158,-11,4,0,2,0,0,2.9,3.6,2.5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,73,72,72,77,71,74,71,73,66,73,69,80,81,75,77,66,80,79,78,80,77,80,Draw,1729,1729,2015/2016,14,11/28/2015 0:00,8678,8668,Bournemouth,BOU,Everton,EVE
5840,E0,12/5/2015 0:00,Arsenal,Sunderland,H,7,4,3,2,1.429960038881089,0.739982451,0.6405381690552794,0.9158656442380386,1,1988850,59,30,28,44,46,51,44,52,13.93092105263158,14.163879598662207,16.61513157894737,43,51,59,50,55,47,45,49,10.24342105263158,10.591836734693878,16.61513157894737,3,1,2,3,2,0,1.29,6,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,85,76,83,83,80,76,82,75,87,79,81,76,70,72,75,78,74,63,78,75,76,76,Win,1729,1729,2015/2016,15,12/5/2015 0:00,9825,8472,Arsenal,ARS,Sunderland,SUN
5841,E0,12/5/2015 0:00,Chelsea,Bournemouth,A,6,5,11,4,1.404039313100767,0.6931851418543434,0.0643463,0.071281996,-1,1988851,67,36,41,34,44,39,41,46,15.513157894736842,15.61589404,14.605263157894736,47,47,49,45,47,48,50,62,11.105263157894736,11.105263157894736,14.605263157894736,-3,-7,1,0,0,0,1.36,5.25,9.5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,86,80,78,83,78,87,84,82,84,83,89,76,70,72,72,71,73,74,71,73,66,69,Defeat,1729,1729,2015/2016,15,12/5/2015 0:00,8455,8678,Chelsea,CHE,Bournemouth,BOU
5843,E0,12/5/2015 0:00,Southampton,Aston Villa,D,5,2,10,4,0.5680959066853872,0.5527932143901726,0.9973676513600468,1.0821903013284373,0,1988855,52,46,42,54,30,50,65,44,11.921052631578949,12,18.93092105263158,63,54,60,48,38,35,44,54,10.4375,10.75593220338983,18.93092105263158,0,-8,2,0,1,0,1.5,4.5,7.5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,77,78,81,77,78,77,75,78,76,79,77,78,73,77,76,73,76,76,75,76,73,76,Draw,1729,1729,2015/2016,15,12/5/2015 0:00,8466,10252,Southampton,SOU,Aston Villa,AVL
5849,E0,12/7/2015 0:00,Everton,Crystal Palace,D,4,5,13,6,1.0389890916945674,0.9534951740274936,0.2369113775957883,0.2592072578032185,0,1988852,43,40,39,33,63,52,58,59,12.289473684210526,12.370860927152318,18.25438596491228,61,67,67,69,50,36,34,41,10.192982456140353,10.468468468468467,18.25438596491228,7,3,2,2,1,2,2.1,3.6,3.75,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,80,81,77,75,66,77,79,78,80,77,80,73,76,78,75,76,79,76,76,75,73,77,Draw,1729,1729,2015/2016,15,12/7/2015 0:00,8668,9826,Everton,EVE,Crystal Palace,CRY
5851,E0,12/12/2015 0:00,Crystal Palace,Southampton,H,5,3,8,5,0.1706447780537855,0.2690845276396607,0.5001462415911085,0.5400151204233719,1,1988862,61,67,67,69,50,36,34,41,10.192982456140353,10.468468468468467,20.098684210526315,52,46,42,54,30,50,65,44,11.921052631578949,12,20.098684210526315,4,0,2,2,0,3,2.6,3.3,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,73,76,78,75,76,76,79,75,77,73,77,65,78,81,77,78,77,73,78,76,73,75,Win,1729,1729,2015/2016,16,12/12/2015 0:00,9826,8466,Crystal Palace,CRY,Southampton,SOU
5854,E0,12/12/2015 0:00,Sunderland,Watford,A,2,6,8,3,0.5875364510206286,0.8832992102954081,0.087744955,0.1404039313100767,-1,1988867,43,51,59,50,55,47,45,49,10.24342105263158,10.591836734693878,14.342105263157896,61,52,54,42,45,38,52,45,10.552631578947368,10.552631578947368,14.342105263157896,-4,3,2,3,0,0,2.9,3.3,2.63,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,76,72,75,72,74,70,75,78,76,76,63,75,77,71,74,69,73,77,71,75,75,75,Defeat,1729,1729,2015/2016,16,12/12/2015 0:00,8472,9817,Sunderland,SUN,Watford,WAT
5856,E0,12/13/2015 0:00,Aston Villa,Arsenal,A,2,4,5,5,0.8143428015984447,0.9973676513600468,1.4711904065516237,0.7387406847391728,-1,1988860,63,54,60,48,38,35,44,54,10.4375,10.75593220338983,21.082236842105264,59,30,28,44,46,51,44,52,13.93092105263158,14.163879598662207,21.082236842105264,-7,4,0,2,0,3,6.5,4.2,1.57,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,78,73,77,76,73,76,76,75,76,73,76,85,76,83,83,80,76,82,75,87,81,81,Defeat,1729,1729,2015/2016,16,12/13/2015 0:00,10252,9825,Aston Villa,AVL,Arsenal,ARS
5860,E0,12/19/2015 0:00,Chelsea,Sunderland,H,7,3,2,2,1.404039313100767,0.6931851418543434,0.6405381690552794,0.9158656442380386,1,1988871,67,36,41,34,44,39,41,46,15.513157894736842,15.61589404,16.61513157894737,43,51,59,50,55,47,45,49,10.24342105263158,10.591836734693878,16.61513157894737,-2,-1,1,2,1,1,1.33,5.25,12,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,86,80,78,85,82,87,84,82,84,83,85,76,72,73,75,78,74,64,78,75,75,79,Win,1729,1729,2015/2016,17,12/19/2015 0:00,8455,8472,Chelsea,CHE,Sunderland,SUN
5868,E0,12/20/2015 0:00,Watford,Liverpool,H,5,4,7,9,0.084242359,0.1286926001754899,1.3073998245100908,0.797062318,1,1988878,61,52,54,42,45,38,52,45,10.552631578947368,10.552631578947368,19.44407894736842,66,45,34,34,46,51,52,61,14.88157894736842,14.930693069306932,19.44407894736842,2,1,3,2,0,0,4.2,3.6,1.95,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,75,77,71,74,69,73,77,71,75,75,75,73,80,81,81,77,79,79,75,80,82,84,Win,1729,1729,2015/2016,17,12/20/2015 0:00,9817,8650,Watford,WAT,Liverpool,LIV
5871,E0,12/26/2015 0:00,Bournemouth,Crystal Palace,D,4,0,8,9,0.049681391,0.099444282,0.2369113775957883,0.2592072578032185,0,1988881,47,47,49,45,47,48,50,62,11.105263157894736,11.105263157894736,18.25438596491228,61,67,67,69,50,36,34,41,10.192982456140353,10.468468468468467,18.25438596491228,3,5,3,3,0,0,2.4,3.3,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,76,70,72,72,71,74,71,73,73,66,72,74,76,78,75,76,77,74,76,75,71,71,Draw,1729,1729,2015/2016,18,12/26/2015 0:00,8678,9826,Bournemouth,BOU,Crystal Palace,CRY
